index	STRING_id
710	3702.B9DFG3
711	3702.B9DFG5
712	3702.B9DFI7
713	3702.B9DFS6
714	3702.B9DFU2
715	3702.B9DFV2
716	3702.B9DFX7
717	3702.B9DFZ0
718	3702.B9DFZ2
719	3702.B9DG24
720	3702.B9DG41
721	3702.B9DG54
722	3702.B9DG55
723	3702.B9DG73
724	3702.B9DG86
725	3702.B9DG91
726	3702.B9DGC0
727	3702.B9DGD6
728	3702.B9DGF6
729	3702.B9DGG8
730	3702.B9DGI8
731	3702.B9DGJ0
732	3702.B9DGK6
733	3702.B9DGT7
734	3702.B9DGU7
735	3702.B9DH75
736	3702.B9DHA4
737	3702.B9DHA5
738	3702.B9DHA6
739	3702.B9DHC9
740	3702.B9DHD3
741	3702.B9DHD7
742	3702.B9DHG0
743	3702.B9DHQ0
744	3702.B9DHT4
745	3702.B9DI20
746	3702.C0LGD6
747	3702.C0LGD7
748	3702.C0LGD8
749	3702.C0LGD9
750	3702.C0LGE0
751	3702.C0LGE4
752	3702.C0LGF4
753	3702.C0LGF5
754	3702.C0LGG3
755	3702.C0LGG6
756	3702.C0LGG7
757	3702.C0LGG8
758	3702.C0LGG9
759	3702.C0LGH2
760	3702.C0LGH3
761	3702.C0LGH8
762	3702.C0LGI2
763	3702.C0LGI5
764	3702.C0LGJ1
765	3702.C0LGJ9
766	3702.C0LGK4
767	3702.C0LGK9
768	3702.C0LGL4
769	3702.C0LGL9
770	3702.C0LGM1
771	3702.C0LGN2
772	3702.C0LGP2
773	3702.C0LGP4
774	3702.C0LGP9
775	3702.C0LGQ4
776	3702.C0LGQ5
777	3702.C0LGQ7
778	3702.C0LGQ9
779	3702.C0LGR3
780	3702.C0LGR6
781	3702.C0LGR9
782	3702.C0LGS2
783	3702.C0LGS3
784	3702.C0LGT1
785	3702.C0LGT5
786	3702.C0LGT6
787	3702.C0LGU0
788	3702.C0LGU1
789	3702.C0LGU5
790	3702.C0LGU7
791	3702.C0LGV0
792	3702.C0LGV1
793	3702.C0LGW2
794	3702.C0LGW6
795	3702.C0LGX1
796	3702.C0LGX3
797	3702.C0LU16
798	3702.C0SUT9
799	3702.C0SUU4
800	3702.C0SUU5
801	3702.C0SUU6
802	3702.C0SUU8
803	3702.C0SUW7
804	3702.C0SUW8
805	3702.C0SUZ3
806	3702.C0SV51
807	3702.C0SV91
808	3702.C0SVG5
809	3702.C0SVJ2
810	3702.C0SVM5
811	3702.C0SVN2
812	3702.C0SVS4
813	3702.C0SVV6
814	3702.C0Z252
815	3702.C0Z274
816	3702.C0Z2J1
817	3702.C0Z2L5
818	3702.C0Z361
819	3702.C5H8J1
820	3702.C6EMY9
821	3702.C6KIE6
822	3702.D0EL35
823	3702.D1KF50
824	3702.D2WL32
825	3702.D3GKW6
826	3702.D5K228
827	3702.D7SFH9
828	3702.D8WUA4
829	3702.E0X9N4
830	3702.E3VNM4
831	3702.E5KGE0
832	3702.F2Q9V4
833	3702.F2Y4A3
834	3702.F4HNU6
835	3702.F4HNU8
836	3702.F4HNW4
837	3702.F4HNZ9
838	3702.F4HP43
839	3702.F4HP69
840	3702.F4HP85
841	3702.F4HP88
842	3702.F4HP91
843	3702.F4HPA5
844	3702.F4HPA7
845	3702.F4HPB7
846	3702.F4HPE4
847	3702.F4HPF1
848	3702.F4HPH1
849	3702.F4HPH2
850	3702.F4HPK3
851	3702.F4HPM4
852	3702.F4HPM6
853	3702.F4HPN2
854	3702.F4HPP4
855	3702.F4HPP7
856	3702.F4HPR5
857	3702.F4HPR9
858	3702.F4HPS6
859	3702.F4HPY1
860	3702.F4HPY3
861	3702.F4HPY8
862	3702.F4HPZ9
863	3702.F4HQ05
864	3702.F4HQ07
865	3702.F4HQ70
866	3702.F4HQ84
867	3702.F4HQ87
868	3702.F4HQ88
869	3702.F4HQA1
870	3702.F4HQA2
871	3702.F4HQD4
872	3702.F4HQE2
873	3702.F4HQH8
874	3702.F4HQJ2
875	3702.F4HQM3
876	3702.F4HQX6
877	3702.F4HQZ1
878	3702.F4HR00
879	3702.F4HR03
880	3702.F4HR11
881	3702.F4HR31
882	3702.F4HR51
883	3702.F4HR53
884	3702.F4HR54
885	3702.F4HR59
886	3702.F4HR62
887	3702.F4HR64
888	3702.F4HR91
889	3702.F4HR92
890	3702.F4HR96
891	3702.F4HRA1
892	3702.F4HRB5
893	3702.F4HRC0
894	3702.F4HRC1
895	3702.F4HRC7
896	3702.F4HRH6
897	3702.F4HRJ4
898	3702.F4HRS2
899	3702.F4HRT5
900	3702.F4HRU0
901	3702.F4HRV8
902	3702.F4HS08
903	3702.F4HS31
904	3702.F4HS78
905	3702.F4HS99
906	3702.F4HSA3
907	3702.F4HSB4
908	3702.F4HSD4
909	3702.F4HSH8
910	3702.F4HSN5
911	3702.F4HSQ2
912	3702.F4HSR6
913	3702.F4HSS5
914	3702.F4HSS8
915	3702.F4HSU3
916	3702.F4HSW8
917	3702.F4HSX9
918	3702.F4HSY7
919	3702.F4HSZ1
920	3702.F4HT21
921	3702.F4HT49
922	3702.F4HT77
923	3702.F4HTG1
924	3702.F4HTH8
925	3702.F4HTL8
926	3702.F4HTM3
927	3702.F4HTP2
928	3702.F4HTR3
929	3702.F4HTT6
930	3702.F4HTT8
931	3702.F4HTV1
932	3702.F4HTV4
933	3702.F4HTV6
934	3702.F4HTX0
935	3702.F4HTY0
936	3702.F4HTY4
937	3702.F4HU51
938	3702.F4HU55
939	3702.F4HU58
940	3702.F4HU79
941	3702.F4HUC4
942	3702.F4HUG8
943	3702.F4HUI7
944	3702.F4HUK6
945	3702.F4HUN8
946	3702.F4HUQ5
947	3702.F4HUS5
948	3702.F4HUX0
949	3702.F4HV08
950	3702.F4HV09
951	3702.F4HV36
952	3702.F4HV37
953	3702.F4HV48
954	3702.F4HV91
955	3702.F4HV94
956	3702.F4HVA0
957	3702.F4HVA6
958	3702.F4HVG8
959	3702.F4HVH9
960	3702.F4HVK3
961	3702.F4HVM4
962	3702.F4HVS0
963	3702.F4HVV6
964	3702.F4HVW5
965	3702.F4HVX7
966	3702.F4HVY0
967	3702.F4HVZ1
968	3702.F4HVZ5
969	3702.F4HW02
970	3702.F4HW04
971	3702.F4HW05
972	3702.F4HW51
973	3702.F4HW65
974	3702.F4HW92
975	3702.F4HWA5
976	3702.F4HWB0
977	3702.F4HWC3
978	3702.F4HWD0
979	3702.F4HWD5
980	3702.F4HWE6
981	3702.F4HWF9
982	3702.F4HWL3
983	3702.F4HWL4
984	3702.F4HWQ8
985	3702.F4HWU0
986	3702.F4HWY6
987	3702.F4HWZ0
988	3702.F4HWZ4
989	3702.F4HX10
990	3702.F4HX15
991	3702.F4HX45
992	3702.F4HX47
993	3702.F4HXC5
994	3702.F4HXH4
995	3702.F4HXI4
996	3702.F4HXI5
997	3702.F4HXK4
998	3702.F4HXM8
999	3702.F4HXP9
1000	3702.F4HXQ7
1001	3702.F4HXR7
1002	3702.F4HXU3
1003	3702.F4HXU8
1004	3702.F4HXV6
1005	3702.F4HXX2
1006	3702.F4HXY7
1007	3702.F4HXZ1
1008	3702.F4HY10
1009	3702.F4HY32
1010	3702.F4HY55
1011	3702.F4HY56
1012	3702.F4HY61
1013	3702.F4HYC8
1014	3702.F4HYD7
1015	3702.F4HYF3
1016	3702.F4HYG2
1017	3702.F4HYH6
1018	3702.F4HYH8
1019	3702.F4HYJ7
1020	3702.F4HYK7
1021	3702.F4HYN6
1022	3702.F4HYQ1
1023	3702.F4HYR4
1024	3702.F4HYR6
