index	STRING_id
767	4932.YDL084W
768	4932.YDL085C-A
769	4932.YDL085W
770	4932.YDL086W
771	4932.YDL087C
772	4932.YDL088C
773	4932.YDL089W
774	4932.YDL090C
775	4932.YDL091C
776	4932.YDL092W
777	4932.YDL093W
778	4932.YDL094C
779	4932.YDL095W
780	4932.YDL097C
781	4932.YDL098C
782	4932.YDL099W
783	4932.YDL100C
784	4932.YDL101C
785	4932.YDL102W
786	4932.YDL103C
787	4932.YDL104C
788	4932.YDL105W
789	4932.YDL106C
790	4932.YDL107W
791	4932.YDL108W
792	4932.YDL109C
793	4932.YDL110C
794	4932.YDL111C
795	4932.YDL112W
796	4932.YDL113C
797	4932.YDL114W
798	4932.YDL115C
799	4932.YDL116W
800	4932.YDL117W
801	4932.YDL119C
802	4932.YDL120W
803	4932.YDL121C
804	4932.YDL122W
805	4932.YDL123W
806	4932.YDL124W
807	4932.YDL125C
808	4932.YDL126C
809	4932.YDL127W
810	4932.YDL128W
811	4932.YDL129W
812	4932.YDL130W
813	4932.YDL130W-A
814	4932.YDL131W
815	4932.YDL132W
816	4932.YDL133C-A
817	4932.YDL133W
818	4932.YDL134C
819	4932.YDL135C
820	4932.YDL136W
821	4932.YDL137W
822	4932.YDL138W
823	4932.YDL139C
824	4932.YDL140C
825	4932.YDL141W
826	4932.YDL142C
827	4932.YDL143W
828	4932.YDL144C
829	4932.YDL145C
830	4932.YDL146W
831	4932.YDL147W
832	4932.YDL148C
833	4932.YDL149W
834	4932.YDL150W
835	4932.YDL151C
836	4932.YDL153C
837	4932.YDL154W
838	4932.YDL155W
839	4932.YDL156W
840	4932.YDL157C
841	4932.YDL159W
842	4932.YDL159W-A
843	4932.YDL160C
844	4932.YDL160C-A
845	4932.YDL161W
846	4932.YDL164C
847	4932.YDL165W
848	4932.YDL166C
849	4932.YDL167C
850	4932.YDL168W
851	4932.YDL169C
852	4932.YDL170W
853	4932.YDL171C
854	4932.YDL172C
855	4932.YDL173W
856	4932.YDL174C
857	4932.YDL175C
858	4932.YDL176W
859	4932.YDL177C
860	4932.YDL178W
861	4932.YDL179W
862	4932.YDL180W
863	4932.YDL181W
864	4932.YDL182W
865	4932.YDL183C
866	4932.YDL184C
867	4932.YDL185W
868	4932.YDL186W
869	4932.YDL188C
870	4932.YDL189W
