index	STRING_id
346	7955.ENSDARP00000005823
347	7955.ENSDARP00000005830
348	7955.ENSDARP00000005837
349	7955.ENSDARP00000005843
350	7955.ENSDARP00000005855
351	7955.ENSDARP00000005856
352	7955.ENSDARP00000005867
353	7955.ENSDARP00000005886
354	7955.ENSDARP00000005892
355	7955.ENSDARP00000005897
356	7955.ENSDARP00000005919
357	7955.ENSDARP00000005930
358	7955.ENSDARP00000005947
359	7955.ENSDARP00000005954
360	7955.ENSDARP00000005968
361	7955.ENSDARP00000005989
362	7955.ENSDARP00000006001
363	7955.ENSDARP00000006004
364	7955.ENSDARP00000006025
365	7955.ENSDARP00000006047
366	7955.ENSDARP00000006065
367	7955.ENSDARP00000006074
368	7955.ENSDARP00000006085
369	7955.ENSDARP00000006089
370	7955.ENSDARP00000006091
371	7955.ENSDARP00000006095
372	7955.ENSDARP00000006108
373	7955.ENSDARP00000006121
374	7955.ENSDARP00000006123
375	7955.ENSDARP00000006133
376	7955.ENSDARP00000006141
377	7955.ENSDARP00000006173
378	7955.ENSDARP00000006201
379	7955.ENSDARP00000006207
380	7955.ENSDARP00000006223
381	7955.ENSDARP00000006227
382	7955.ENSDARP00000006244
383	7955.ENSDARP00000006267
384	7955.ENSDARP00000006286
385	7955.ENSDARP00000006309
386	7955.ENSDARP00000006318
387	7955.ENSDARP00000006320
388	7955.ENSDARP00000006324
389	7955.ENSDARP00000006365
390	7955.ENSDARP00000006378
391	7955.ENSDARP00000006380
392	7955.ENSDARP00000006381
393	7955.ENSDARP00000006394
394	7955.ENSDARP00000006400
395	7955.ENSDARP00000006410
396	7955.ENSDARP00000006420
397	7955.ENSDARP00000006445
398	7955.ENSDARP00000006449
399	7955.ENSDARP00000006458
400	7955.ENSDARP00000006476
401	7955.ENSDARP00000006482
402	7955.ENSDARP00000006492
403	7955.ENSDARP00000006495
404	7955.ENSDARP00000006502
405	7955.ENSDARP00000006504
406	7955.ENSDARP00000006510
407	7955.ENSDARP00000006532
408	7955.ENSDARP00000006534
409	7955.ENSDARP00000006540
410	7955.ENSDARP00000006549
411	7955.ENSDARP00000006586
412	7955.ENSDARP00000006624
413	7955.ENSDARP00000006629
414	7955.ENSDARP00000006646
415	7955.ENSDARP00000006665
416	7955.ENSDARP00000006694
417	7955.ENSDARP00000006703
418	7955.ENSDARP00000006712
419	7955.ENSDARP00000006727
420	7955.ENSDARP00000006732
421	7955.ENSDARP00000006759
422	7955.ENSDARP00000006762
423	7955.ENSDARP00000006783
424	7955.ENSDARP00000006784
425	7955.ENSDARP00000006800
426	7955.ENSDARP00000006811
427	7955.ENSDARP00000006812
428	7955.ENSDARP00000006831
429	7955.ENSDARP00000006875
430	7955.ENSDARP00000006882
431	7955.ENSDARP00000006884
432	7955.ENSDARP00000006888
433	7955.ENSDARP00000006917
434	7955.ENSDARP00000006940
435	7955.ENSDARP00000006941
436	7955.ENSDARP00000006945
437	7955.ENSDARP00000006973
438	7955.ENSDARP00000007002
439	7955.ENSDARP00000007058
440	7955.ENSDARP00000007080
441	7955.ENSDARP00000007117
442	7955.ENSDARP00000007173
443	7955.ENSDARP00000007186
444	7955.ENSDARP00000007187
445	7955.ENSDARP00000007196
446	7955.ENSDARP00000007208
447	7955.ENSDARP00000007227
448	7955.ENSDARP00000007229
449	7955.ENSDARP00000007237
450	7955.ENSDARP00000007258
451	7955.ENSDARP00000007263
452	7955.ENSDARP00000007267
453	7955.ENSDARP00000007295
454	7955.ENSDARP00000007305
455	7955.ENSDARP00000007330
456	7955.ENSDARP00000007384
457	7955.ENSDARP00000007394
458	7955.ENSDARP00000007407
459	7955.ENSDARP00000007424
460	7955.ENSDARP00000007430
461	7955.ENSDARP00000007431
462	7955.ENSDARP00000007438
463	7955.ENSDARP00000007440
